 4.65000000e-11  1.79010848e+00 
 4.75000000e-11  1.79023139e+00 
 4.85000000e-11  1.79033276e+00 
 4.95000000e-11  1.79041635e+00 
 5.05000000e-11  1.79048529e+00 
 5.15000000e-11  1.79054214e+00 
 5.25000000e-11  1.79058902e+00 
 5.35000000e-11  1.79062768e+00 
 5.45000000e-11  1.79065957e+00 
 5.55000000e-11  1.79068586e+00 
 5.65000000e-11  1.79070755e+00 
 5.75000000e-11  1.79072543e+00 
 5.85000000e-11  1.79074018e+00 
 5.95000000e-11  1.79075234e+00 
 6.05000000e-11  1.79076237e+00 
 6.15000000e-11  1.79077065e+00 
 6.25000000e-11  1.79077747e+00 
 6.35000000e-11  1.79078309e+00 
 6.45000000e-11  1.79078773e+00 
 6.55000000e-11  1.79079156e+00 
 6.65000000e-11  1.79079471e+00 
 6.75000000e-11  1.79079731e+00 
 6.85000000e-11  1.79079946e+00 
 6.95000000e-11  1.79080123e+00 
 7.05000000e-11  1.79080269e+00 
 7.15000000e-11  1.79080389e+00 
 7.25000000e-11  1.79080489e+00 
 7.35000000e-11  1.79080570e+00 
 7.45000000e-11  1.79080638e+00 
 7.55000000e-11  1.79080694e+00 
 7.65000000e-11  1.79080739e+00 
 7.75000000e-11  1.79080777e+00 
 7.85000000e-11  1.79080809e+00 
 7.95000000e-11  1.79080834e+00 
 8.05000000e-11  1.79080856e+00 
 8.15000000e-11  1.79080873e+00 
 8.25000000e-11  1.79080887e+00 
 8.35000000e-11  1.79080899e+00 
 8.45000000e-11  1.79080909e+00 
 8.55000000e-11  1.79080917e+00 
 8.65000000e-11  1.79080924e+00 
 8.75000000e-11  1.79080930e+00 
 8.85000000e-11  1.79080934e+00 
 8.95000000e-11  1.79080938e+00 
 9.05000000e-11  1.79080941e+00 
 9.15000000e-11  1.79080943e+00 
 9.25000000e-11  1.79080946e+00 
 9.35000000e-11  1.79080947e+00 
 9.45000000e-11  1.79080949e+00 
 9.55000000e-11  1.79080950e+00 
 9.65000000e-11  1.79080951e+00 
 9.75000000e-11  1.79080952e+00 
 9.85000000e-11  1.79080952e+00 
 9.95000000e-11  1.79080953e+00 
 1.00500000e-10  1.79080953e+00 
 1.01500000e-10  1.79080954e+00 
 1.02500000e-10  1.79080954e+00 
 1.03500000e-10  1.79080954e+00 
 1.04500000e-10  1.79080954e+00 
 1.05500000e-10  1.79080955e+00 
 1.06500000e-10  1.79080955e+00 
 1.07500000e-10  1.79080955e+00 
 1.08500000e-10  1.79080955e+00 
 1.09500000e-10  1.79080955e+00 
 1.10500000e-10  1.79080955e+00 
 1.11500000e-10  1.79080955e+00 
 1.12500000e-10  1.79080955e+00 
 1.13500000e-10  1.79080955e+00 
 1.14500000e-10  1.79080955e+00 
 1.15500000e-10  1.79080955e+00 
 1.16500000e-10  1.79080955e+00 
 1.17500000e-10  1.79080955e+00 
 1.18500000e-10  1.79080955e+00 
 1.19500000e-10  1.79080955e+00 
 1.20500000e-10  1.79080955e+00 
 1.21500000e-10  1.79080955e+00 
 1.22500000e-10  1.79080955e+00 
 1.23500000e-10  1.79080955e+00 
 1.24500000e-10  1.79080955e+00 
 1.25500000e-10  1.79080955e+00 
 1.26500000e-10  1.79080955e+00 
 1.27500000e-10  1.79080955e+00 
 1.28500000e-10  1.79080955e+00 
 1.29500000e-10  1.79080955e+00 
 1.30500000e-10  1.79080955e+00 
 1.31500000e-10  1.79080955e+00 
 1.32500000e-10  1.79080955e+00 
 1.33500000e-10  1.79080955e+00 
 1.34500000e-10  1.79080955e+00 
 1.35500000e-10  1.79080955e+00 
 1.36500000e-10  1.79080955e+00 
 1.37500000e-10  1.79080955e+00 
 1.38500000e-10  1.79080955e+00 
 1.39500000e-10  1.79080955e+00 
 1.40500000e-10  1.79080955e+00 
 1.41500000e-10  1.79080955e+00 
 1.42500000e-10  1.79080955e+00 
 1.43500000e-10  1.79080955e+00 
 1.44500000e-10  1.79080955e+00 
 1.45500000e-10  1.79080955e+00 
 1.46500000e-10  1.79080955e+00 
 1.47500000e-10  1.79080955e+00 
 1.48500000e-10  1.79080955e+00 
 1.49500000e-10  1.79080955e+00 
 1.50500000e-10  1.79080955e+00 
 1.51500000e-10  1.79080955e+00 
 1.52500000e-10  1.79080955e+00 
 1.53500000e-10  1.79080955e+00 
 1.54500000e-10  1.79080955e+00 
 1.55500000e-10  1.79080955e+00 
 1.56500000e-10  1.79080955e+00 
 1.57500000e-10  1.79080955e+00 
 1.58500000e-10  1.79080955e+00 
 1.59500000e-10  1.79080955e+00 
 1.60500000e-10  1.79080955e+00 
 1.61500000e-10  1.79080955e+00 
 1.62500000e-10  1.79080955e+00 
 1.63500000e-10  1.79080955e+00 
 1.64500000e-10  1.79080955e+00 
 1.65500000e-10  1.79080955e+00 
 1.66500000e-10  1.79080955e+00 
 1.67500000e-10  1.79080955e+00 
 1.68500000e-10  1.79080955e+00 
 1.69500000e-10  1.79080955e+00 
 1.70500000e-10  1.79080955e+00 
 1.71500000e-10  1.79080955e+00 
 1.72500000e-10  1.79080955e+00 
 1.73500000e-10  1.79080955e+00 
 1.74500000e-10  1.79080955e+00 
 1.75500000e-10  1.79080955e+00 
 1.76500000e-10  1.79080955e+00 
 1.77500000e-10  1.79080955e+00 
 1.78500000e-10  1.79080955e+00 
 1.79500000e-10  1.79080955e+00 
 1.80500000e-10  1.79080955e+00 
 1.81500000e-10  1.79080955e+00 
 1.82500000e-10  1.79080955e+00 
 1.83500000e-10  1.79080955e+00 
 1.84500000e-10  1.79080955e+00 
 1.85500000e-10  1.79080955e+00 
 1.86500000e-10  1.79080955e+00 
 1.87500000e-10  1.79080955e+00 
 1.88500000e-10  1.79080955e+00 
 1.89500000e-10  1.79080955e+00 
 1.90500000e-10  1.79080955e+00 
 1.91500000e-10  1.79080955e+00 
 1.92500000e-10  1.79080955e+00 
 1.93500000e-10  1.79080955e+00 
 1.94500000e-10  1.79080955e+00 
 1.95500000e-10  1.79080955e+00 
 1.96500000e-10  1.79080955e+00 
 1.97500000e-10  1.79080955e+00 
 1.98500000e-10  1.79080955e+00 
 1.99500000e-10  1.79080955e+00 
 2.00500000e-10  1.79080955e+00 
 2.01500000e-10  1.79080955e+00 
 2.02500000e-10  1.79080955e+00 
 2.03500000e-10  1.79080955e+00 
 2.04500000e-10  1.79080955e+00 
 2.05500000e-10  1.79080955e+00 
 2.06500000e-10  1.79080955e+00 
 2.07500000e-10  1.79080955e+00 
 2.08500000e-10  1.79080955e+00 
 2.09500000e-10  1.79080955e+00 
 2.10500000e-10  1.79080955e+00 
 2.11500000e-10  1.79080955e+00 
 2.12500000e-10  1.79080955e+00 
 2.13500000e-10  1.79080955e+00 
 2.14500000e-10  1.79080955e+00 
 2.15500000e-10  1.79080955e+00 
 2.16500000e-10  1.79080955e+00 
 2.17500000e-10  1.79080955e+00 
 2.18500000e-10  1.79080955e+00 
 2.19500000e-10  1.79080955e+00 
 2.20500000e-10  1.79080955e+00 
 2.21500000e-10  1.79080955e+00 
 2.22500000e-10  1.79080955e+00 
 2.23500000e-10  1.79080955e+00 
 2.24500000e-10  1.79080955e+00 
 2.25500000e-10  1.79080955e+00 
 2.26500000e-10  1.79080955e+00 
 2.27500000e-10  1.79080955e+00 
 2.28500000e-10  1.79080955e+00 
 2.29500000e-10  1.79080955e+00 
 2.30500000e-10  1.79080955e+00 
 2.31500000e-10  1.79080955e+00 
 2.32500000e-10  1.79080955e+00 
 2.33500000e-10  1.79080955e+00 
 2.34500000e-10  1.79080955e+00 
 2.35500000e-10  1.79080955e+00 
 2.36500000e-10  1.79080955e+00 
 2.37500000e-10  1.79080955e+00 
 2.38500000e-10  1.79080955e+00 
 2.39500000e-10  1.79080955e+00 
 2.40500000e-10  1.79080955e+00 
 2.41500000e-10  1.79080955e+00 
 2.42500000e-10  1.79080955e+00 
 2.43500000e-10  1.79080955e+00 
 2.44500000e-10  1.79080955e+00 
 2.45500000e-10  1.79080955e+00 
 2.46500000e-10  1.79080955e+00 
 2.47500000e-10  1.79080955e+00 
 2.48500000e-10  1.79080955e+00 
 2.49500000e-10  1.79080955e+00 
 2.50500000e-10  1.79080955e+00 
 2.51500000e-10  1.79080955e+00 
 2.52500000e-10  1.79080955e+00 
 2.53500000e-10  1.79080955e+00 
 2.54500000e-10  1.79080955e+00 
 2.55500000e-10  1.79080955e+00 
 2.56500000e-10  1.79080955e+00 
 2.57500000e-10  1.79080955e+00 
 2.58500000e-10  1.79080955e+00 
 2.59500000e-10  1.79080955e+00 
 2.60500000e-10  1.79080955e+00 
 2.61500000e-10  1.79080955e+00 
 2.62500000e-10  1.79080955e+00 
 2.63500000e-10  1.79080955e+00 
 2.64500000e-10  1.79080955e+00 
 2.65500000e-10  1.79080955e+00 
 2.66500000e-10  1.79080955e+00 
 2.67500000e-10  1.79080955e+00 
 2.68500000e-10  1.79080955e+00 
 2.69500000e-10  1.79080955e+00 
 2.70500000e-10  1.79080955e+00 
 2.71500000e-10  1.79080955e+00 
 2.72500000e-10  1.79080955e+00 
 2.73500000e-10  1.79080955e+00 
 2.74500000e-10  1.79080955e+00 
 2.75500000e-10  1.79080955e+00 
 2.76500000e-10  1.79080955e+00 
 2.77500000e-10  1.79080955e+00 
 2.78500000e-10  1.79080955e+00 
 2.79500000e-10  1.79080955e+00 
 2.80500000e-10  1.79080955e+00 
 2.81500000e-10  1.79080955e+00 
 2.82500000e-10  1.79080955e+00 
 2.83500000e-10  1.79080955e+00 
 2.84500000e-10  1.79080955e+00 
 2.85500000e-10  1.79080955e+00 
 2.86500000e-10  1.79080955e+00 
 2.87500000e-10  1.79080955e+00 
 2.88500000e-10  1.79080955e+00 
 2.89500000e-10  1.79080955e+00 
 2.90500000e-10  1.79080955e+00 
 2.91500000e-10  1.79080955e+00 
 2.92500000e-10  1.79080955e+00 
 2.93500000e-10  1.79080955e+00 
 2.94500000e-10  1.79080955e+00 
 2.95500000e-10  1.79080955e+00 
 2.96500000e-10  1.79080955e+00 
 2.97500000e-10  1.79080955e+00 
 2.98500000e-10  1.79080955e+00 
 2.99500000e-10  1.79080955e+00 
 3.00500000e-10  1.79080955e+00 
 3.01500000e-10  1.79080955e+00 
 3.02500000e-10  1.79080955e+00 
 3.03500000e-10  1.79080955e+00 
 3.04500000e-10  1.79080955e+00 
 3.05500000e-10  1.79080955e+00 
 3.06500000e-10  1.79080955e+00 
 3.07500000e-10  1.79080955e+00 
 3.08500000e-10  1.79080955e+00 
 3.09500000e-10  1.79080955e+00 
 3.10500000e-10  1.79080955e+00 
 3.11500000e-10  1.79080955e+00 
 3.12500000e-10  1.79080955e+00 
 3.13500000e-10  1.79080955e+00 
 3.14500000e-10  1.79080955e+00 
 3.15500000e-10  1.79080955e+00 
 3.16500000e-10  1.79080955e+00 
 3.17500000e-10  1.79080955e+00 
 3.18500000e-10  1.79080955e+00 
 3.19500000e-10  1.79080955e+00 
 3.20500000e-10  1.79080955e+00 
 3.21500000e-10  1.79080955e+00 
 3.22500000e-10  1.79080955e+00 
 3.23500000e-10  1.79080955e+00 
 3.24500000e-10  1.79080955e+00 
 3.25500000e-10  1.79080955e+00 
 3.26500000e-10  1.79080955e+00 
 3.27500000e-10  1.79080955e+00 
 3.28500000e-10  1.79080955e+00 
 3.29500000e-10  1.79080955e+00 
 3.30500000e-10  1.79080955e+00 
 3.31500000e-10  1.79080955e+00 
 3.32500000e-10  1.79080955e+00 
 3.33500000e-10  1.79080955e+00 
 3.34500000e-10  1.79080955e+00 
 3.35500000e-10  1.79080955e+00 
 3.36500000e-10  1.79080955e+00 
 3.37500000e-10  1.79080955e+00 
 3.38500000e-10  1.79080955e+00 
 3.39500000e-10  1.79080955e+00 
 3.40500000e-10  1.79080955e+00 
 3.41500000e-10  1.79080955e+00 
 3.42500000e-10  1.79080955e+00 
 3.43500000e-10  1.79080955e+00 
 3.44500000e-10  1.79080955e+00 
 3.45500000e-10  1.79080955e+00 
 3.46500000e-10  1.79080955e+00 
 3.47500000e-10  1.79080955e+00 
 3.48500000e-10  1.79080955e+00 
 3.49500000e-10  1.79080955e+00 
 3.50500000e-10  1.79080955e+00 
 3.51500000e-10  1.79080955e+00 
 3.52500000e-10  1.79080955e+00 
 3.53500000e-10  1.79080955e+00 
 3.54500000e-10  1.79080955e+00 
 3.55500000e-10  1.79080955e+00 
 3.56500000e-10  1.79080955e+00 
 3.57500000e-10  1.79080955e+00 
 3.58500000e-10  1.79080955e+00 
 3.59500000e-10  1.79080955e+00 
 3.60500000e-10  1.79080955e+00 
 3.61500000e-10  1.79080955e+00 
 3.62500000e-10  1.79080955e+00 
 3.63500000e-10  1.79080955e+00 
 3.64500000e-10  1.79080955e+00 
 3.65500000e-10  1.79080955e+00 
 3.66500000e-10  1.79080955e+00 
 3.67500000e-10  1.79080955e+00 
 3.68500000e-10  1.79080955e+00 
 3.69500000e-10  1.79080955e+00 
 3.70500000e-10  1.79080955e+00 
 3.71500000e-10  1.79080955e+00 
 3.72500000e-10  1.79080955e+00 
 3.73500000e-10  1.79080955e+00 
 3.74500000e-10  1.79080955e+00 
 3.75500000e-10  1.79080955e+00 
 3.76500000e-10  1.79080955e+00 
 3.77500000e-10  1.79080955e+00 
 3.78500000e-10  1.79080955e+00 
 3.79500000e-10  1.79080955e+00 
 3.80500000e-10  1.79080955e+00 
 3.81500000e-10  1.79080955e+00 
 3.82500000e-10  1.79080955e+00 
 3.83500000e-10  1.79080955e+00 
 3.84500000e-10  1.79080955e+00 
 3.85500000e-10  1.79080955e+00 
 3.86500000e-10  1.79080955e+00 
 3.87500000e-10  1.79080955e+00 
 3.88500000e-10  1.79080955e+00 
 3.89500000e-10  1.79080955e+00 
 3.90500000e-10  1.79080955e+00 
 3.91500000e-10  1.79080955e+00 
 3.92500000e-10  1.79080955e+00 
 3.93500000e-10  1.79080955e+00 
 3.94500000e-10  1.79080955e+00 
 3.95500000e-10  1.79080955e+00 
 3.96500000e-10  1.79080955e+00 
 3.97500000e-10  1.79080955e+00 
 3.98500000e-10  1.79080955e+00 
 3.99500000e-10  1.79080955e+00 
 4.00500000e-10  1.79080955e+00 
 4.01500000e-10  1.79080955e+00 
 4.02500000e-10  1.79080955e+00 
 4.03500000e-10  1.79080955e+00 
 4.04500000e-10  1.79080955e+00 
 4.05500000e-10  1.79080955e+00 
 4.06500000e-10  1.79080955e+00 
 4.07500000e-10  1.79080955e+00 
 4.08500000e-10  1.79080955e+00 
 4.09500000e-10  1.79080955e+00 
 4.10500000e-10  1.79080955e+00 
 4.11500000e-10  1.79080955e+00 
 4.12500000e-10  1.79080955e+00 
 4.13500000e-10  1.79080955e+00 
 4.14500000e-10  1.79080955e+00 
 4.15500000e-10  1.79080955e+00 
 4.16500000e-10  1.79080955e+00 
 4.17500000e-10  1.79080955e+00 
 4.18500000e-10  1.79080955e+00 
 4.19500000e-10  1.79080955e+00 
 4.20500000e-10  1.79080955e+00 
 4.21500000e-10  1.79080955e+00 
 4.22500000e-10  1.79080955e+00 
 4.23500000e-10  1.79080955e+00 
 4.24500000e-10  1.79080955e+00 
 4.25500000e-10  1.79080955e+00 
 4.26500000e-10  1.79080955e+00 
 4.27500000e-10  1.79080955e+00 
 4.28500000e-10  1.79080955e+00 
 4.29500000e-10  1.79080955e+00 
 4.30500000e-10  1.79080955e+00 
 4.31500000e-10  1.79080955e+00 
 4.32500000e-10  1.79080955e+00 
 4.33500000e-10  1.79080955e+00 
 4.34500000e-10  1.79080955e+00 
 4.35500000e-10  1.79080955e+00 
 4.36500000e-10  1.79080955e+00 
 4.37500000e-10  1.79080955e+00 
 4.38500000e-10  1.79080955e+00 
 4.39500000e-10  1.79080955e+00 
 4.40500000e-10  1.79080955e+00 
 4.41500000e-10  1.79080955e+00 
 4.42500000e-10  1.79080955e+00 
 4.43500000e-10  1.79080955e+00 
 4.44500000e-10  1.79080955e+00 
 4.45500000e-10  1.79080955e+00 
 4.46500000e-10  1.79080955e+00 
 4.47500000e-10  1.79080955e+00 
 4.48500000e-10  1.79080955e+00 
 4.49500000e-10  1.79080955e+00 
 4.50500000e-10  1.79080955e+00 
 4.51500000e-10  1.79080955e+00 
 4.52500000e-10  1.79080955e+00 
 4.53500000e-10  1.79080955e+00 
 4.54500000e-10  1.79080955e+00 
 4.55500000e-10  1.79080955e+00 
 4.56500000e-10  1.79080955e+00 
 4.57500000e-10  1.79080955e+00 
 4.58500000e-10  1.79080955e+00 
 4.59500000e-10  1.79080955e+00 
 4.60500000e-10  1.79080955e+00 
 4.61500000e-10  1.79080955e+00 
 4.62500000e-10  1.79080955e+00 
 4.63500000e-10  1.79080955e+00 
 4.64500000e-10  1.79080955e+00 
 4.65500000e-10  1.79080955e+00 
 4.66500000e-10  1.79080955e+00 
 4.67500000e-10  1.79080955e+00 
 4.68500000e-10  1.79080955e+00 
 4.69500000e-10  1.79080955e+00 
 4.70500000e-10  1.79080955e+00 
 4.71500000e-10  1.79080955e+00 
 4.72500000e-10  1.79080955e+00 
 4.73500000e-10  1.79080955e+00 
 4.74500000e-10  1.79080955e+00 
 4.75500000e-10  1.79080955e+00 
 4.76500000e-10  1.79080955e+00 
 4.77500000e-10  1.79080955e+00 
 4.78500000e-10  1.79080955e+00 
 4.79500000e-10  1.79080955e+00 
 4.80500000e-10  1.79080955e+00 
 4.81500000e-10  1.79080955e+00 
 4.82500000e-10  1.79080955e+00 
 4.83500000e-10  1.79080955e+00 
 4.84500000e-10  1.79080955e+00 
 4.85500000e-10  1.79080955e+00 
 4.86500000e-10  1.79080955e+00 
 4.87500000e-10  1.79080955e+00 
 4.88500000e-10  1.79080955e+00 
 4.89500000e-10  1.79080955e+00 
 4.90500000e-10  1.79080955e+00 
 4.91500000e-10  1.79080955e+00 
 4.92500000e-10  1.79080955e+00 
 4.93500000e-10  1.79080955e+00 
 4.94500000e-10  1.79080955e+00 
 4.95500000e-10  1.79080955e+00 
 4.96500000e-10  1.79080955e+00 
 4.97500000e-10  1.79080955e+00 
 4.98500000e-10  1.79080955e+00 
 4.99500000e-10  1.79080955e+00 
 5.00500000e-10  1.79080955e+00 
 5.01500000e-10  1.79080955e+00 
 5.02500000e-10  1.79080955e+00 
 5.03500000e-10  1.79080955e+00 
 5.04500000e-10  1.79080955e+00 
 5.05500000e-10  1.79080955e+00 
 5.06500000e-10  1.79080955e+00 
 5.07500000e-10  1.79080955e+00 
 5.08500000e-10  1.79080955e+00 
 5.09500000e-10  1.79080955e+00 
 5.10500000e-10  1.79080955e+00 
 5.11500000e-10  1.79080955e+00 
 5.12500000e-10  1.79080955e+00 
 5.13500000e-10  1.79080955e+00 
 5.14500000e-10  1.79080955e+00 
 5.15500000e-10  1.79080955e+00 
 5.16500000e-10  1.79080955e+00 
 5.17500000e-10  1.79080955e+00 
 5.18500000e-10  1.79080955e+00 
 5.19500000e-10  1.79080955e+00 
 5.20500000e-10  1.79080955e+00 
 5.21500000e-10  1.79080955e+00 
 5.22500000e-10  1.79080955e+00 
 5.23500000e-10  1.79080955e+00 
 5.24500000e-10  1.79080955e+00 
 5.25500000e-10  1.79080955e+00 
 5.26500000e-10  1.79080955e+00 
 5.27500000e-10  1.79080955e+00 
 5.28500000e-10  1.79080955e+00 
 5.29500000e-10  1.79080955e+00 
 5.30500000e-10  1.79080955e+00 
 5.31500000e-10  1.79080955e+00 
 5.32500000e-10  1.79080955e+00 
 5.33500000e-10  1.79080955e+00 
 5.34500000e-10  1.79080955e+00 
 5.35500000e-10  1.79080955e+00 
 5.36500000e-10  1.79080955e+00 
 5.37500000e-10  1.79080955e+00 
 5.38500000e-10  1.79080955e+00 
 5.39500000e-10  1.79080955e+00 
 5.40500000e-10  1.79080955e+00 
 5.41500000e-10  1.79080955e+00 
 5.42500000e-10  1.79080955e+00 
 5.43500000e-10  1.79080955e+00 
 5.44500000e-10  1.79080955e+00 
 5.45500000e-10  1.79080955e+00 
 5.46500000e-10  1.79080955e+00 
 5.47500000e-10  1.79080955e+00 
 5.48500000e-10  1.79080955e+00 
 5.49500000e-10  1.79080955e+00 
 5.50500000e-10  1.79080955e+00 
 5.51500000e-10  1.79080955e+00 
 5.52500000e-10  1.79080955e+00 
 5.53500000e-10  1.79080955e+00 
 5.54500000e-10  1.79080955e+00 
 5.55500000e-10  1.79080955e+00 
 5.56500000e-10  1.79080955e+00 
 5.57500000e-10  1.79080955e+00 
 5.58500000e-10  1.79080955e+00 
 5.59500000e-10  1.79080955e+00 
 5.60500000e-10  1.79080955e+00 
 5.61500000e-10  1.79080955e+00 
 5.62500000e-10  1.79080955e+00 
 5.63500000e-10  1.79080955e+00 
 5.64500000e-10  1.79080955e+00 
 5.65500000e-10  1.79080955e+00 
 5.66500000e-10  1.79080955e+00 
 5.67500000e-10  1.79080955e+00 
 5.68500000e-10  1.79080955e+00 
 5.69500000e-10  1.79080955e+00 
 5.70500000e-10  1.79080955e+00 
 5.71500000e-10  1.79080955e+00 
 5.72500000e-10  1.79080955e+00 
 5.73500000e-10  1.79080955e+00 
 5.74500000e-10  1.79080955e+00 
 5.75500000e-10  1.79080955e+00 
 5.76500000e-10  1.79080955e+00 
 5.77500000e-10  1.79080955e+00 
 5.78500000e-10  1.79080955e+00 
 5.79500000e-10  1.79080955e+00 
 5.80500000e-10  1.79080955e+00 
 5.81500000e-10  1.79080955e+00 
 5.82500000e-10  1.79080955e+00 
 5.83500000e-10  1.79080955e+00 
 5.84500000e-10  1.79080955e+00 
 5.85500000e-10  1.79080955e+00 
 5.86500000e-10  1.79080955e+00 
 5.87500000e-10  1.79080955e+00 
 5.88500000e-10  1.79080955e+00 
 5.89500000e-10  1.79080955e+00 
 5.90500000e-10  1.79080955e+00 
 5.91500000e-10  1.79080955e+00 
 5.92500000e-10  1.79080955e+00 
 5.93500000e-10  1.79080955e+00 
 5.94500000e-10  1.79080955e+00 
 5.95500000e-10  1.79080955e+00 
 5.96500000e-10  1.79080955e+00 
 5.97500000e-10  1.79080955e+00 
 5.98500000e-10  1.79080955e+00 
 5.99500000e-10  1.79080955e+00 
 6.00500000e-10  1.79080955e+00 
 6.01500000e-10  1.79080955e+00 
 6.02500000e-10  1.79080955e+00 
 6.03500000e-10  1.79080955e+00 
 6.04500000e-10  1.79080955e+00 
 6.05500000e-10  1.79080955e+00 
 6.06500000e-10  1.79080955e+00 
 6.07500000e-10  1.79080955e+00 
 6.08500000e-10  1.79080955e+00 
 6.09500000e-10  1.79080955e+00 
 6.10500000e-10  1.79080955e+00 
 6.11500000e-10  1.79080955e+00 
 6.12500000e-10  1.79080955e+00 
 6.13500000e-10  1.79080955e+00 
 6.14500000e-10  1.79080955e+00 
 6.15500000e-10  1.79080955e+00 
 6.16500000e-10  1.79080955e+00 
 6.17500000e-10  1.79080955e+00 
 6.18500000e-10  1.79080955e+00 
 6.19500000e-10  1.79080955e+00 
 6.20500000e-10  1.79080955e+00 
 6.21500000e-10  1.79080955e+00 
 6.22500000e-10  1.79080955e+00 
 6.23500000e-10  1.79080955e+00 
 6.24500000e-10  1.79080955e+00 
 6.25500000e-10  1.79080955e+00 
 6.26500000e-10  1.79080955e+00 
 6.27500000e-10  1.79080955e+00 
 6.28500000e-10  1.79080955e+00 
 6.29500000e-10  1.79080955e+00 
 6.30500000e-10  1.79080955e+00 
 6.31500000e-10  1.79080955e+00 
 6.32500000e-10  1.79080955e+00 
 6.33500000e-10  1.79080955e+00 
 6.34500000e-10  1.79080955e+00 
 6.35500000e-10  1.79080955e+00 
 6.36500000e-10  1.79080955e+00 
 6.37500000e-10  1.79080955e+00 
 6.38500000e-10  1.79080955e+00 
 6.39500000e-10  1.79080955e+00 
 6.40500000e-10  1.79080955e+00 
 6.41500000e-10  1.79080955e+00 
 6.42500000e-10  1.79080955e+00 
 6.43500000e-10  1.79080955e+00 
 6.44500000e-10  1.79080955e+00 
 6.45500000e-10  1.79080955e+00 
 6.46500000e-10  1.79080955e+00 
 6.47500000e-10  1.79080955e+00 
 6.48500000e-10  1.79080955e+00 
 6.49500000e-10  1.79080955e+00 
 6.50500000e-10  1.79080955e+00 
 6.51500000e-10  1.79080955e+00 
 6.52500000e-10  1.79080955e+00 
 6.53500000e-10  1.79080955e+00 
 6.54500000e-10  1.79080955e+00 
 6.55500000e-10  1.79080955e+00 
 6.56500000e-10  1.79080955e+00 
 6.57500000e-10  1.79080955e+00 
 6.58500000e-10  1.79080955e+00 
 6.59500000e-10  1.79080955e+00 
 6.60500000e-10  1.79080955e+00 
 6.61500000e-10  1.79080955e+00 
 6.62500000e-10  1.79080955e+00 
 6.63500000e-10  1.79080955e+00 
 6.64500000e-10  1.79080955e+00 
 6.65500000e-10  1.79080955e+00 
 6.66500000e-10  1.79080955e+00 
 6.67500000e-10  1.79080955e+00 
 6.68500000e-10  1.79080955e+00 
 6.69500000e-10  1.79080955e+00 
 6.70500000e-10  1.79080955e+00 
 6.71500000e-10  1.79080955e+00 
 6.72500000e-10  1.79080955e+00 
 6.73500000e-10  1.79080955e+00 
 6.74500000e-10  1.79080955e+00 
 6.75500000e-10  1.79080955e+00 
 6.76500000e-10  1.79080955e+00 
 6.77500000e-10  1.79080955e+00 
 6.78500000e-10  1.79080955e+00 
 6.79500000e-10  1.79080955e+00 
 6.80500000e-10  1.79080955e+00 
 6.81500000e-10  1.79080955e+00 
 6.82500000e-10  1.79080955e+00 
 6.83500000e-10  1.79080955e+00 
 6.84500000e-10  1.79080955e+00 
 6.85500000e-10  1.79080955e+00 
 6.86500000e-10  1.79080955e+00 
 6.87500000e-10  1.79080955e+00 
 6.88500000e-10  1.79080955e+00 
 6.89500000e-10  1.79080955e+00 
